time,I,Q,U,V,EVPA,P,uplim,bolim
10.82173333328683,2.821317281736215,0.06411567098755629,-0.19335516702233532,-0.021268175809834627,-35.82735996748751,0.20370822241730882,-0.013985143362351484,-0.0264393247656451
10.825666666903999,2.797999868537517,0.06382922639604283,-0.1959597991271739,-0.020555983822528323,-35.97910851441743,0.20609321438679062,-0.015009973712034684,-0.025728276870271377
10.82678666675929,2.810159759226136,0.062805572779583,-0.1972275325144395,-0.019687110850205594,-36.16816431841513,0.2069860854113285,-0.014959417290786871,-0.02584409940368919
10.827906666614581,2.808997982163216,0.06156746342022278,-0.19817382848837148,-0.02231705911790543,-36.3706684852579,0.20751727361773753,-0.014992692753160102,-0.025885705988848855
10.829600000171922,2.800518283088054,0.06102131849654775,-0.20277409744950026,-0.02244043855635982,-36.62587546341434,0.2117567847968904,-0.015193116271063054,-0.0257903493983591
10.88845333334757,2.8235829205946392,0.019412577852614306,-0.2288287351451345,-0.024185760379691775,-42.575475011756446,0.2296506873645405,-0.021172977644208404,-0.029736228433577414
10.890146666555665,2.8182792251461377,0.018355580260416313,-0.22907057788253302,-0.02352704828968199,-42.70931962332191,0.22980482366158944,-0.02120220077912778,-0.02973239774969367
10.89126666658558,2.8292151328957797,0.01786177356975557,-0.2284360159924739,-0.02463752380050928,-42.76452460508202,0.2291332720439592,-0.021214120951783204,-0.0297443179223491
10.892386666615494,2.8167406120867353,0.01674618615653502,-0.23003610279492157,-0.02414902049102252,-42.918161113924086,0.2306448424306623,-0.021225948440242705,-0.0297561454108086
10.893506666470785,2.817094868435622,0.017934312612759216,-0.22921707812367137,-0.026328385748878108,-42.763100211767046,0.2299176123580911,-0.021226371137222186,-0.02976533275300479
10.906426666653715,2.842800236131472,0.0050354759606942405,-0.23520486663533624,-0.02624291092530374,-44.386774054099924,0.23525876244488117,-0.020193227009088228,-0.03089112915956414
10.90754666668363,2.8431766476110663,0.006370071145525203,-0.23409140500842215,-0.025979705560147046,-44.2206289150476,0.23417805982887505,-0.020131732268540665,-0.030935282509384387
10.90866666653892,2.842071400192372,0.003816506318146859,-0.23251792047012135,-0.026214998364338417,-44.529821035441046,0.2325492400766473,-0.020195718272760524,-0.030866193298592463
